TimeStamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
27.7196,-12927.92,-10894.06,1919.46,11302.23,-12209.66,-5331.09,-23516.71,-31703.24
27.7596,-12949.18,-10912.28,1904.73,11314.11,-12213.42,-5340.62,-23521.95,-31710.87
27.7996,-12942.32,-10896.06,1930.57,11305.95,-12188.15,-5301.52,-23506.12,-31691.03
27.8396,-12943.75,-10890.53,1938.3,11291.46,-12160.68,-5262.95,-23504.31,-31686.64
27.8796,-12899.4,-10902.12,1934.62,11288.12,-12160.64,-5267.24,-23517.66,-31700.76
27.9196,-12884.28,-10900.83,1946.16,11264.33,-12185.24,-5277.25,-23516.94,-31700.19
27.9596,-12890.15,-10902.88,1945.45,11259.84,-12207.8,-5278.06,-23516.51,-31700.42
27.9996,-12894.44,-10908.8,1940.54,11276.77,-12180.57,-5261.42,-23512.7,-31697.94
28.0396,-12909.99,-10922.29,1936.63,11301.52,-12128.21,-5242.78,-23512.65,-31697.85
28.0796,-12915.71,-10925.58,1927.47,11318.02,-12085.34,-5227.61,-23515.8,-31700.95
28.1196,-12917.23,-10926.39,1936.72,11295.08,-12065.98,-5227.18,-23514.46,-31700.57
28.1596,-12918.0,-10928.35,1948.79,11264.85,-12054.54,-5223.23,-23508.98,-31694.27
28.1996,-12921.29,-10939.17,1949.02,11275.67,-12019.44,-5208.59,-23504.69,-31690.7
28.2396,-12920.57,-10947.51,1950.07,11300.57,-11963.61,-5184.65,-23500.25,-31685.64
28.2796,-12913.66,-10949.8,1948.79,11308.91,-11921.69,-5166.34,-23496.92,-31682.59
28.3196,-12913.51,-10952.9,1959.32,11291.93,-11919.93,-5163.05,-23493.25,-31681.35
28.3596,-12921.19,-10960.91,1964.81,11280.01,-11941.58,-5162.72,-23492.43,-31681.45
28.3996,-12924.86,-10966.25,1953.55,11291.03,-11924.08,-5144.07,-23490.96,-31679.68
28.4396,-12924.53,-10975.36,1954.13,11302.85,-11893.56,-5120.04,-23492.43,-31682.21
28.4796,-12931.06,-10989.29,1951.22,11329.6,-11882.64,-5103.92,-23496.58,-31687.6
28.5196,-12931.21,-10994.82,1948.45,11336.71,-11905.48,-5102.73,-23496.25,-31690.89
28.5596,-12929.49,-10993.43,1957.8,11313.06,-11934.71,-5096.67,-23485.28,-31683.73
28.5996,-12928.01,-10991.57,1978.21,11293.6,-11924.6,-5069.11,-23470.07,-31671.0
28.6396,-12930.44,-10993.43,1987.98,11283.16,-11903.1,-5042.94,-23472.5,-31670.96
28.6796,-12944.41,-11008.12,1986.93,11284.54,-11918.26,-5037.31,-23496.68,-31688.46
28.7196,-12952.09,-11012.65,1985.45,11272.1,-11964.18,-5035.02,-23494.91,-31688.88
28.7596,-12966.92,-11019.04,1983.74,11262.66,-12012.34,-5031.87,-23489.43,-31689.12
28.7996,-12983.37,-11030.15,1975.2,11258.08,-12030.56,-5023.58,-23496.58,-31698.18
28.8396,-12981.08,-11027.34,1987.51,11266.42,-12027.79,-5001.4,-23498.92,-31699.85
28.8796,-12987.28,-11031.92,1995.71,11288.02,-12038.57,-4985.14,-23497.63,-31703.24
28.9196,-12998.3,-11038.26,1997.8,11282.02,-12094.83,-4993.49,-23497.3,-31706.1
28.9596,-13016.51,-11048.56,1999.62,11277.58,-12163.88,-5004.36,-23498.63,-31709.77
28.9996,-13030.48,-11052.23,2007.48,11287.98,-12177.18,-4990.96,-23495.49,-31707.48
29.0396,-13045.12,-11064.29,2007.44,11309.91,-12165.6,-4980.95,-23499.35,-31712.58
29.0796,-13051.27,-11070.11,2000.38,11329.22,-12160.49,-4973.32,-23498.16,-31713.73
29.1196,-13064.34,-11076.07,1994.37,11312.63,-12195.54,-4984.62,-23499.44,-31715.92
29.1596,-13079.55,-11085.03,1998.38,11274.58,-12249.33,-5004.17,-23507.88,-31720.83
29.1996,-13086.08,-11088.18,2003.77,11264.42,-12260.1,-4997.35,-23506.45,-31718.69
29.2396,-13084.27,-11089.42,2009.34,11309.01,-12236.45,-4973.75,-23493.44,-31708.34
29.2796,-13082.6,-11085.46,2023.98,11313.87,-12228.3,-4962.54,-23487.24,-31701.81
29.3196,-13096.62,-11093.09,2025.84,11271.19,-12268.5,-4983.28,-23496.82,-31709.44
29.3596,-13101.15,-11090.8,2039.39,11275.67,-12305.93,-4994.58,-23490.57,-31703.71
29.3996,-13105.82,-11090.23,2048.54,11319.45,-12305.69,-4989.1,-23487.86,-31704.24
29.4396,-13112.4,-11093.47,2044.92,11370.18,-12277.13,-4974.65,-23484.42,-31702.62
29.4796,-13103.87,-11080.03,2064.61,11275.25,-12265.06,-4962.64,-23481.23,-31694.85
29.5196,-13121.65,-11092.14,2059.84,11246.78,-12310.51,-4993.15,-23496.15,-31709.05
29.5596,-13132.62,-11099.24,2058.17,11250.02,-12354.71,-5017.81,-23501.35,-31715.25
29.5996,-13140.73,-11104.87,2051.02,11249.45,-12365.29,-5027.49,-23505.98,-31721.31
29.6396,-13145.07,-11106.54,2051.97,11274.05,-12338.74,-5016.38,-23504.78,-31718.45
29.6796,-13148.98,-11107.92,2050.4,11287.98,-12322.71,-5013.04,-23503.16,-31716.92
29.7196,-13156.27,-11114.5,2055.26,11275.25,-12357.09,-5033.68,-23505.83,-31720.31
29.7596,-13171.29,-11125.61,2051.69,11272.62,-12405.25,-5063.15,-23517.42,-31730.75
29.7996,-13177.25,-11129.91,2039.86,11279.06,-12402.49,-5059.39,-23514.37,-31729.08
29.8396,-13174.06,-11127.14,2041.44,11292.46,-12370.92,-5046.46,-23509.36,-31723.07
29.8796,-13174.73,-11125.18,2049.4,11297.37,-12358.67,-5047.23,-23513.37,-31724.5
29.9196,-13182.36,-11128.43,2054.41,11291.89,-12392.33,-5063.53,-23518.52,-31731.18
29.9596,-13187.03,-11130.1,2063.66,11277.58,-12426.76,-5082.66,-23520.0,-31731.56
29.9996,-13187.17,-11128.14,2063.23,11276.53,-12418.03,-5083.32,-23514.18,-31726.98
30.0396,-13188.79,-11126.09,2060.65,11293.56,-12386.04,-5072.74,-23508.74,-31723.07
30.0796,-13184.64,-11118.17,2070.62,11307.38,-12362.67,-5060.96,-23499.21,-31713.06
30.1196,-13183.6,-11112.74,2076.77,11282.45,-12384.7,-5075.69,-23492.1,-31705.81
30.1596,-13194.37,-11123.47,2070.81,11275.25,-12422.9,-5105.11,-23494.77,-31713.58
30.1996,-13207.82,-11138.73,2054.12,11297.75,-12425.04,-5119.42,-23503.59,-31724.27
30.2396,-13215.4,-11144.02,2047.83,11314.49,-12403.49,-5117.37,-23513.18,-31732.47
30.2796,-13221.55,-11145.78,2044.96,11319.35,-12386.18,-5111.17,-23507.88,-31728.94
30.3196,-13236.29,-11153.41,2034.95,11316.35,-12425.14,-5135.2,-23510.08,-31735.76
30.3596,-13233.85,-11155.89,2032.9,11282.3,-12466.81,-5159.62,-23507.17,-31733.18
30.3996,-13242.58,-11168.43,2030.9,11316.83,-12466.19,-5166.1,-23511.36,-31739.24
30.4396,-13234.57,-11157.56,2043.39,11338.71,-12428.95,-5146.12,-23502.83,-31729.37
30.4796,-13225.27,-11141.4,2056.69,11266.85,-12412.5,-5136.49,-23494.91,-31719.45
30.5196,-13229.13,-11140.82,2062.27,11232.19,-12450.84,-5154.13,-23494.29,-31721.69
30.5596,-13236.1,-11143.54,2073.43,11236.91,-12505.82,-5174.92,-23496.11,-31725.89
30.5996,-13235.62,-11140.78,2078.91,11255.98,-12518.6,-5177.78,-23493.58,-31722.88
30.6396,-13229.71,-11136.44,2085.11,11280.16,-12497.57,-5165.58,-23489.05,-31717.54
30.6796,-13236.24,-11136.2,2077.2,11299.8,-12492.47,-5166.39,-23489.67,-31718.4
30.7196,-13249.35,-11142.45,2070.47,11287.98,-12537.39,-5185.08,-23489.57,-31720.02
30.7596,-13234.43,-11132.43,2082.68,11262.8,-12572.0,-5198.91,-23486.09,-31716.4
30.7996,-13231.23,-11130.81,2082.78,11269.86,-12573.29,-5205.49,-23492.01,-31721.69
30.8396,-13235.28,-11135.67,2063.7,11294.51,-12550.59,-5205.44,-23499.25,-31729.65
30.8796,-13236.1,-11135.82,2052.36,11305.72,-12531.85,-5199.19,-23494.96,-31725.79
30.9196,-13240.86,-11135.77,2049.35,11275.44,-12563.33,-5217.65,-23496.92,-31729.03
30.9596,-13245.97,-11141.97,2043.77,11265.09,-12603.71,-5242.59,-23501.4,-31734.47
30.9996,-13251.83,-11146.83,2038.72,11280.78,-12609.82,-5249.79,-23506.5,-31738.71
31.0396,-13249.26,-11140.87,2052.21,11281.63,-12581.21,-5239.34,-23506.93,-31737.09
31.0796,-13246.11,-11136.87,2047.01,11314.3,-12557.6,-5232.1,-23504.36,-31734.57
31.1196,-13247.63,-11143.35,2030.9,11345.01,-12585.31,-5250.5,-23501.97,-31735.47
31.1596,-13241.34,-11127.57,2064.71,11275.29,-12616.21,-5254.84,-23491.67,-31720.93
31.1996,-13252.83,-11126.71,2072.48,11241.96,-12616.92,-5254.94,-23491.72,-31717.59
31.2396,-13251.83,-11121.37,2071.05,11262.85,-12580.44,-5241.16,-23485.62,-31711.2
31.2796,-13245.77,-11120.7,2062.23,11291.93,-12560.56,-5241.68,-23487.05,-31714.44
31.3196,-13226.08,-11115.08,2067.66,11304.57,-12586.69,-5263.14,-23488.24,-31716.78
31.3596,-13232.38,-11121.32,2062.7,11273.91,-12636.52,-5295.23,-23502.3,-31727.37
31.3996,-13236.81,-11119.8,2071.81,11258.22,-12637.33,-5294.28,-23502.21,-31726.13
31.4396,-13238.48,-11117.27,2073.34,11274.48,-12607.0,-5281.26,-23498.39,-31720.59
31.4796,-13238.05,-11117.89,2071.05,11286.98,-12592.03,-5283.64,-23498.11,-31721.17
31.5196,-13237.05,-11119.46,2069.04,11276.63,-12624.07,-5308.82,-23507.55,-31730.18
31.5596,-13247.63,-11127.04,2062.13,11261.32,-12666.18,-5335.14,-23517.71,-31740.96
31.5996,-13257.46,-11132.81,2053.02,11263.85,-12665.56,-5338.91,-23523.81,-31745.29
31.6396,-13258.27,-11130.14,2051.16,11279.49,-12627.89,-5328.94,-23524.38,-31744.96
31.6796,-13255.6,-11124.99,2056.84,11292.7,-12609.44,-5324.46,-23522.28,-31743.72
31.7196,-13253.79,-11120.99,2060.7,11287.6,-12632.56,-5340.53,-23523.29,-31744.91
31.7596,-13260.08,-11125.14,2061.8,11264.47,-12670.85,-5361.65,-23528.34,-31749.2
31.7996,-13264.99,-11127.76,2061.75,11268.38,-12668.9,-5365.04,-23531.63,-31752.16
31.8396,-13264.51,-11127.57,2060.8,11286.21,-12638.05,-5357.79,-23535.3,-31754.16
31.8796,-13265.33,-11127.81,2056.03,11298.42,-12618.16,-5357.5,-23537.3,-31757.55
31.9196,-13264.32,-11131.29,2044.01,11294.8,-12636.85,-5372.14,-23531.49,-31753.21
31.9596,-13270.19,-11136.15,2039.39,11279.25,-12675.05,-5395.37,-23531.58,-31753.4
31.9996,-13271.95,-11129.33,2053.45,11270.62,-12673.0,-5393.46,-23532.63,-31750.25
32.0396,-13279.82,-11133.05,2056.93,11286.45,-12642.91,-5387.26,-23535.4,-31753.97
32.0796,-13286.07,-11137.44,2057.55,11295.03,-12618.59,-5385.07,-23533.2,-31756.07
32.1196,-13291.69,-11139.25,2055.55,11298.51,-12639.57,-5400.47,-23530.39,-31754.35
32.1596,-13307.19,-11152.17,2050.35,11300.57,-12675.48,-5422.5,-23531.2,-31757.07
32.1996,-13303.0,-11144.26,2068.57,11271.95,-12666.08,-5411.96,-23522.33,-31746.82
32.2396,-13304.09,-11139.39,2074.62,11280.35,-12627.56,-5394.32,-23520.52,-31744.58
32.2796,-13319.68,-11151.65,2067.47,11292.08,-12615.3,-5396.8,-23529.48,-31753.97
32.3196,-13327.17,-11154.99,2062.51,11287.98,-12641.0,-5414.06,-23528.67,-31756.6
32.3596,-13337.9,-11159.14,2060.84,11273.77,-12681.44,-5435.32,-23532.68,-31759.84
32.3996,-13345.58,-11162.14,2060.22,11274.01,-12678.58,-5435.85,-23532.82,-31758.26
32.4396,-13348.58,-11163.86,2063.37,11291.17,-12642.43,-5422.69,-23534.68,-31758.5
32.4796,-13350.58,-11162.09,2066.09,11302.42,-12622.74,-5414.34,-23534.35,-31757.17
32.5196,-13351.59,-11160.23,2066.8,11295.08,-12647.49,-5425.26,-23531.73,-31754.02
32.5596,-13352.3,-11158.66,2068.0,11283.21,-12686.16,-5437.71,-23529.72,-31751.59
32.5996,-13354.97,-11160.95,2063.51,11285.83,-12686.83,-5435.66,-23530.06,-31751.26
32.6396,-13360.93,-11164.14,2050.88,11302.0,-12657.12,-5423.64,-23533.78,-31754.88
32.6796,-13359.6,-11161.61,2052.69,11310.39,-12641.29,-5416.82,-23533.63,-31753.64
32.7196,-13362.84,-11158.71,2057.22,11295.8,-12678.43,-5433.89,-23538.45,-31759.6
32.7596,-13378.1,-11162.95,2059.22,11293.51,-12725.31,-5456.88,-23539.64,-31762.65
32.7996,-13391.83,-11172.06,2052.21,11340.43,-12731.08,-5458.83,-23536.02,-31762.27
32.8396,-13391.07,-11167.05,2063.94,11324.31,-12706.0,-5442.48,-23538.78,-31762.08
32.8796,-13390.88,-11165.33,2065.09,11331.27,-12704.56,-5441.86,-23547.41,-31771.28
32.9196,-13397.55,-11173.25,2054.12,11323.41,-12756.92,-5464.65,-23552.61,-31780.34
32.9596,-13396.69,-11172.25,2064.9,11251.88,-12812.0,-5476.43,-23546.79,-31772.43
32.9996,-13388.25,-11162.71,2077.53,11220.79,-12825.63,-5466.65,-23541.41,-31760.55
33.0396,-13388.21,-11162.95,2083.4,11250.88,-12809.18,-5448.82,-23543.65,-31760.41
33.0796,-13392.93,-11163.67,2077.39,11279.25,-12823.63,-5446.48,-23545.79,-31766.04
33.1196,-13403.18,-11175.11,2064.04,11299.9,-12885.52,-5470.37,-23547.6,-31775.29
33.1596,-13413.43,-11182.6,2068.9,11299.85,-12947.32,-5493.26,-23542.03,-31775.29
33.1996,-13415.67,-11180.02,2075.67,11283.35,-12957.1,-5486.06,-23529.77,-31765.08
33.2396,-13417.82,-11182.55,2070.95,11286.74,-12953.95,-5477.72,-23530.44,-31765.51
33.2796,-13421.73,-11180.12,2070.62,11293.36,-12962.68,-5479.05,-23538.21,-31771.52
33.3196,-13420.87,-11176.06,2074.15,11301.14,-12997.77,-5490.49,-23529.96,-31763.84
33.3596,-13437.51,-11191.46,2062.75,11349.11,-13047.12,-5517.01,-23531.3,-31768.18
33.3996,-13447.67,-11200.14,2046.54,11357.69,-13048.22,-5520.15,-23534.11,-31768.42
33.4396,-13419.82,-11172.06,2075.39,11286.5,-13006.4,-5479.91,-23520.47,-31748.01
33.4796,-13414.96,-11166.53,2086.07,11275.05,-13005.02,-5467.94,-23522.19,-31749.4
33.5196,-13422.82,-11177.45,2071.76,11309.15,-13033.68,-5489.68,-23527.2,-31755.45
33.5596,-13442.23,-11195.52,2054.26,11335.57,-13088.85,-5521.01,-23535.49,-31765.27
33.5996,-13444.33,-11196.66,2064.9,11296.08,-13140.58,-5523.4,-23535.78,-31761.94
33.6396,-13436.08,-11184.74,2083.73,11257.13,-13351.01,-5506.66,-23538.31,-31758.22
33.6796,-13437.42,-11183.12,2077.2,11276.48,-13372.23,-5500.65,-23542.45,-31759.6
33.7196,-13439.18,-11186.27,2068.85,11274.43,-13336.8,-5517.05,-23544.98,-31761.13
33.7596,-13448.05,-11191.46,2067.23,11268.81,-13492.3,-5542.57,-23546.75,-31763.89
33.7996,-13454.68,-11193.28,2064.28,11290.84,-13682.22,-5544.85,-23545.36,-31762.94
33.8396,-13448.34,-11186.22,2059.89,11329.08,-13554.96,-5525.54,-23536.78,-31757.26
33.8796,-13434.75,-11175.11,2063.37,11344.48,-13397.74,-5511.71,-23529.91,-31751.3
33.9196,-13428.07,-11168.82,2070.19,11336.76,-13288.5,-5520.77,-23523.33,-31746.53
33.9596,-13430.74,-11172.11,2073.0,11327.46,-13218.64,-5544.62,-23525.19,-31749.2
33.9996,-13429.02,-11171.39,2076.82,11333.42,-13204.58,-5544.38,-23522.19,-31745.63
34.0396,-13418.49,-11157.32,2087.4,11303.0,-13174.11,-5519.25,-23515.89,-31736.66
34.0796,-13412.72,-11153.08,2083.02,11315.39,-13142.21,-5513.0,-23513.51,-31734.52
34.1196,-13413.34,-11155.08,2082.73,11310.82,-13163.09,-5537.84,-23522.09,-31743.39
34.1596,-13414.77,-11154.84,2084.16,11294.37,-13194.99,-5562.4,-23526.0,-31748.39
34.1996,-13413.24,-11151.89,2084.64,11293.08,-13196.28,-5561.69,-23528.29,-31747.68
34.2396,-13414.81,-11152.41,2071.43,11302.95,-13168.86,-5547.24,-23539.12,-31755.31
34.2796,-13409.9,-11148.88,2069.33,11314.77,-13146.59,-5532.98,-23538.07,-31755.64
34.3196,-13407.52,-11144.26,2078.82,11311.53,-13167.19,-5543.8,-23532.54,-31750.54
34.3596,-13410.24,-11147.79,2077.77,11299.99,-13208.44,-5565.74,-23532.44,-31753.26
34.3996,-13418.06,-11155.42,2070.33,11302.33,-13215.16,-5571.46,-23539.36,-31760.31
34.4396,-13425.07,-11160.33,2060.94,11330.94,-13182.45,-5560.54,-23539.88,-31763.18
34.4796,-13422.06,-11158.8,2054.17,11361.79,-13160.99,-5554.87,-23536.16,-31762.08
34.5196,-13419.82,-11150.31,2061.65,11331.99,-13189.22,-5573.23,-23538.64,-31763.03
34.5596,-13416.43,-11142.21,2077.39,11290.6,-13219.93,-5586.58,-23532.68,-31756.98
34.5996,-13427.21,-11152.84,2074.05,11285.74,-13218.83,-5587.58,-23532.01,-31756.69
34.6396,-13432.36,-11155.56,2075.72,11314.11,-13184.41,-5574.8,-23533.35,-31757.02
34.6796,-13440.9,-11163.57,2058.94,11351.3,-13171.29,-5578.28,-23539.83,-31764.65
34.7196,-13441.47,-11167.24,2054.17,11358.17,-13197.33,-5595.16,-23538.88,-31768.42
34.7596,-13436.13,-11161.23,2078.2,11308.91,-13222.41,-5604.94,-23529.25,-31757.55
34.7996,-13439.28,-11162.09,2081.54,11277.82,-13221.27,-5604.89,-23527.05,-31754.64
34.8396,-13438.23,-11161.57,2075.62,11298.9,-13189.13,-5588.58,-23525.57,-31754.69
34.8796,-13434.22,-11157.7,2082.06,11309.2,-13164.71,-5579.42,-23525.1,-31751.83
34.9196,-13428.98,-11148.88,2093.7,11293.36,-13187.08,-5590.2,-23525.81,-31750.54
34.9596,-13437.32,-11155.37,2086.97,11278.06,-13235.81,-5616.67,-23531.87,-31756.12
34.9996,-13440.94,-11158.52,2094.75,11276.44,-13242.58,-5620.77,-23532.01,-31755.98
35.0396,-13444.9,-11161.14,2091.79,11301.66,-13213.45,-5612.61,-23532.2,-31757.93
35.0796,-13444.43,-11159.28,2088.93,11319.3,-13188.13,-5607.32,-23531.39,-31757.17
35.1196,-13458.54,-11166.67,2084.59,11303.81,-13222.55,-5632.93,-23545.7,-31768.8
35.1596,-13467.41,-11174.54,2075.86,11293.84,-13263.8,-5654.29,-23547.75,-31768.95
35.1996,-13469.6,-11174.54,2078.91,11291.55,-13267.38,-5655.43,-23548.42,-31768.04
35.2396,-13470.65,-11177.16,2070.81,11305.81,-13242.68,-5648.33,-23553.09,-31777.29
35.2796,-13472.03,-11178.35,2062.03,11323.02,-13221.84,-5643.08,-23552.09,-31781.06
35.3196,-13462.12,-11168.15,2066.33,11312.3,-13239.34,-5651.71,-23544.98,-31775.19
35.3596,-13452.01,-11154.65,2079.58,11294.8,-13271.19,-5665.49,-23540.59,-31767.94
35.3996,-13461.54,-11162.19,2070.33,11312.68,-13272.76,-5668.4,-23542.69,-31767.85
35.4396,-13469.75,-11171.44,2050.3,11344.15,-13241.63,-5658.67,-23548.18,-31776.15
35.4796,-13462.07,-11165.95,2049.4,11363.79,-13215.5,-5647.99,-23542.74,-31772.76
35.5196,-13442.28,-11145.83,2071.62,11354.21,-13224.41,-5644.18,-23524.38,-31753.97
35.5596,-13432.36,-11133.0,2098.13,11298.61,-13264.04,-5655.19,-23527.29,-31747.3
35.5996,-13447.67,-11149.98,2080.58,11267.62,-13286.12,-5673.41,-23549.37,-31766.61
35.6396,-13449.0,-11153.03,2072.38,11280.2,-13248.16,-5657.96,-23549.04,-31769.09
35.6796,-13439.23,-11139.49,2080.58,11297.8,-13209.87,-5636.98,-23535.45,-31757.31
35.7196,-13430.07,-11127.28,2089.17,11288.45,-13229.99,-5650.19,-23528.91,-31750.78
35.7596,-13433.65,-11130.86,2098.85,11281.44,-13274.58,-5673.93,-23532.39,-31750.78
35.7996,-13440.9,-11139.44,2093.74,11284.64,-13278.2,-5674.55,-23535.54,-31752.02
35.8396,-13445.52,-11141.59,2080.06,11320.45,-13244.25,-5663.49,-23538.02,-31758.84
35.8796,-13445.19,-11139.39,2080.3,11318.78,-13219.79,-5657.91,-23542.26,-31766.42
35.9196,-13429.69,-11127.47,2093.98,11319.73,-13236.24,-5665.83,-23532.73,-31757.55
35.9596,-13438.18,-11133.24,2088.36,11330.32,-13285.11,-5691.0,-23538.16,-31760.22
35.9996,-13447.72,-11141.73,2069.28,11305.1,-13297.18,-5697.78,-23549.27,-31766.08
36.0396,-13438.8,-11133.62,2074.96,11274.2,-13253.07,-5669.88,-23544.08,-31756.6
36.0796,-13428.79,-11122.99,2071.86,11305.86,-13211.2,-5649.9,-23530.44,-31749.3
36.1196,-13431.22,-11118.27,2069.52,11313.63,-13237.29,-5666.45,-23524.86,-31747.49
36.1596,-13442.23,-11129.0,2065.8,11310.01,-13293.7,-5699.83,-23535.21,-31754.83
36.1996,-13440.47,-11131.76,2061.18,11317.4,-13296.84,-5698.49,-23540.17,-31757.55
36.2396,-13430.07,-11122.08,2061.8,11313.68,-13249.59,-5672.41,-23533.54,-31752.64
36.2796,-13422.78,-11111.83,2070.14,11326.51,-13219.88,-5661.3,-23529.82,-31752.83
36.3196,-13423.97,-11108.35,2084.73,11300.37,-13264.04,-5686.24,-23538.4,-31760.31
36.3596,-13431.88,-11107.4,2093.79,11282.54,-13323.98,-5714.61,-23546.32,-31761.94
36.3996,-13439.13,-11108.97,2092.98,11286.16,-13329.79,-5714.46,-23554.04,-31766.04
36.4396,-13440.32,-11111.31,2083.3,11320.74,-13279.34,-5693.87,-23557.67,-31771.52
36.4796,-13436.32,-11107.16,2069.19,11343.96,-13245.63,-5683.23,-23556.09,-31774.57
36.5196,-13434.89,-11104.06,2063.32,11310.96,-13283.35,-5705.69,-23554.18,-31772.38
36.5596,-13441.61,-11106.68,2063.47,11285.26,-13348.63,-5737.45,-23561.81,-31775.72
36.5996,-13446.38,-11110.02,2063.47,11300.99,-13343.34,-5732.63,-23558.91,-31772.76
36.6396,-13450.96,-11114.41,2054.5,11349.3,-13286.54,-5712.56,-23559.86,-31779.53
36.6796,-13458.21,-11121.85,2023.89,11411.0,-13257.7,-5713.51,-23567.87,-31793.22
36.7196,-13444.95,-11102.68,2041.15,11334.56,-13292.89,-5727.24,-23554.8,-31778.2
36.7596,-13421.25,-11076.26,2093.74,11226.32,-13347.01,-5737.88,-23541.02,-31756.83
36.7996,-13434.65,-11094.09,2074.62,11274.39,-13353.83,-5746.65,-23551.56,-31768.28
36.8396,-13434.36,-11089.42,2072.72,11283.4,-13290.36,-5716.32,-23549.51,-31767.18
36.8796,-13427.16,-11079.22,2076.2,11264.71,-13252.69,-5701.73,-23549.75,-31770.95
36.9196,-13415.96,-11068.49,2090.93,11244.73,-13296.99,-5721.0,-23544.93,-31766.61
36.9596,-13421.44,-11077.17,2096.37,11241.68,-13368.56,-5752.95,-23545.7,-31761.94
36.9996,-13429.83,-11084.27,2083.49,11284.59,-13362.79,-5747.7,-23542.36,-31757.17
37.0396,-13426.16,-11076.02,2071.52,11343.48,-13286.93,-5711.79,-23530.49,-31751.3
37.0796,-13431.93,-11076.26,2060.94,11341.05,-13260.32,-5709.27,-23547.03,-31768.75
37.1196,-13430.88,-11070.11,2072.57,11301.33,-13322.12,-5739.36,-23560.05,-31775.72
37.1596,-13430.02,-11068.97,2087.64,11270.52,-13394.36,-5771.02,-23558.71,-31769.47
37.1996,-13441.95,-11077.02,2086.88,11283.07,-13394.31,-5769.21,-23562.96,-31772.86
37.2396,-13451.77,-11086.32,2061.27,11326.7,-13333.75,-5748.37,-23574.55,-31789.35
37.2796,-13445.57,-11077.98,2059.32,11322.79,-13287.21,-5729.96,-23568.92,-31790.36
37.3196,-13438.27,-11071.83,2056.36,11306.81,-13326.46,-5748.84,-23560.24,-31781.72
37.3596,-13427.12,-11061.05,2070.81,11301.47,-13385.97,-5771.11,-23547.51,-31764.08
37.3996,-13434.27,-11067.87,2066.76,11296.42,-13385.35,-5769.78,-23555.09,-31767.42
37.4396,-13435.89,-11070.16,2051.45,11319.73,-13318.4,-5743.36,-23562.15,-31776.43
37.4796,-13434.03,-11065.34,2041.24,11329.37,-13275.67,-5731.2,-23562.1,-31782.44
37.5196,-13423.11,-11053.13,2056.79,11307.38,-13328.41,-5751.8,-23556.43,-31777.72
37.5596,-13422.59,-11053.28,2070.86,11272.96,-13406.23,-5780.79,-23557.0,-31774.0
37.5996,-13424.87,-11057.14,2079.68,11234.57,-13405.04,-5776.17,-23563.05,-31774.38
37.6396,-13430.93,-11062.43,2070.95,11272.29,-13328.74,-5744.79,-23566.82,-31781.77
37.6796,-13432.27,-11057.19,2066.52,11305.95,-13284.73,-5729.63,-23569.63,-31789.83
37.7196,-13425.3,-11043.74,2072.33,11303.57,-13328.27,-5747.61,-23554.85,-31776.67
37.7596,-13427.4,-11047.22,2087.74,11283.78,-13407.99,-5785.9,-23551.85,-31771.09
37.7996,-13443.52,-11066.82,2068.0,11272.38,-13419.44,-5795.53,-23573.07,-31787.92
37.8396,-13447.43,-11075.69,2047.49,11310.01,-13344.0,-5764.63,-23579.17,-31794.36
37.8796,-13437.8,-11067.15,2048.3,11338.66,-13292.17,-5746.37,-23573.21,-31795.6
37.9196,-13425.88,-11054.28,2051.88,11317.64,-13345.58,-5769.92,-23562.43,-31787.73
37.9596,-13420.06,-11052.32,2074.34,11278.68,-13424.64,-5800.87,-23555.66,-31775.67
37.9996,-13421.01,-11056.85,2083.83,11281.54,-13419.44,-5791.81,-23559.0,-31772.28
38.0396,-13431.79,-11061.81,2056.17,11310.01,-13343.81,-5761.0,-23564.91,-31780.82
38.0796,-13426.21,-11055.52,2045.92,11332.56,-13291.03,-5738.74,-23558.71,-31779.48
38.1196,-13411.81,-11038.88,2058.22,11311.82,-13346.58,-5762.91,-23552.8,-31774.0
38.1596,-13419.82,-11046.12,2066.66,11278.68,-13434.51,-5803.25,-23553.9,-31771.52
38.1996,-13434.98,-11057.38,2048.16,11277.82,-13441.18,-5808.54,-23565.82,-31779.67
38.2396,-13434.7,-11054.09,2060.46,11312.15,-13359.6,-5770.83,-23567.82,-31783.39
38.2796,-13428.74,-11051.75,2050.35,11331.99,-13312.2,-5756.09,-23566.68,-31790.59
38.3196,-13409.62,-11032.2,2068.71,11312.68,-13362.31,-5774.69,-23553.47,-31776.96
38.3596,-13409.62,-11032.63,2070.57,11269.86,-13444.66,-5807.11,-23552.23,-31769.37
38.3996,-13422.11,-11041.45,2069.66,11281.3,-13445.0,-5806.88,-23561.48,-31774.76
38.4396,-13424.16,-11038.73,2062.75,11320.54,-13353.92,-5765.01,-23559.24,-31775.43
38.4796,-13421.44,-11038.5,2053.64,11332.66,-13304.52,-5747.37,-23558.48,-31778.15
38.5196,-13420.11,-11035.01,2058.51,11307.91,-13367.99,-5782.6,-23558.57,-31780.2
38.5596,-13427.02,-11040.83,2054.88,11274.53,-13462.21,-5827.95,-23562.58,-31782.11
38.5996,-13435.7,-11042.69,2050.35,11280.82,-13461.16,-5825.38,-23569.3,-31784.06
